"","sampNum","Plot","Sample..","Year","Genotype","Replicate","Derivation","Barcode","Date","RNAlater","Time","Temp..in.C","Additional.Notes.","info.about.qPCR.at.ARQ"
"1192",1192,"195","1244","2016","B73","D","2015_386self","195_D_1244","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1193",1193,"195","1245","2016","B73","A","2015_386self","195_A_1245","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1194",1194,"195","1246","2016","B73","B","2015_386self","195_B_1246","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1195",1195,"195","1247","2016","B73","C","2015_386self","195_C_1247","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1196",1196,"195","1248","2016","B73","D","2015_386self","195_D_1248","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1197",1197,"195","1249","2016","B73","A","2015_386self","195_A_1249","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1198",1198,"195","1250","2016","B73","B","2015_386self","195_B_1250","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1199",1199,"195","1251","2016","B73","C","2015_386self","195_C_1251","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1200",1200,"195","1252","2016","B73","D","2015_386self","195_D_1252","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1201",1201,"200","1253","2016","PH207xMo007","A","2015_5x6","200_A_1253","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1202",1202,"200","1254","2016","PH207xMo007","B","2015_5x6","200_B_1254","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1203",1203,"200","1255","2016","PH207xMo007","C","2015_5x6","200_C_1255","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1204",1204,"200","1256","2016","PH207xMo007","D","2015_5x6","200_D_1256","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1205",1205,"200","1257","2016","PH207xMo007","A","2015_5x6","200_A_1257","6/16/16","Yes","1:00-2:30 PM","32-34 C","200 is really PH207 x Mo012 (202)",""
"1206",1206,"200","1258","2016","PH207xMo007","B","2015_5x6","200_B_1258","6/16/16","Yes","1:00-2:30 PM","32-34 C","200 is really PH207 x Mo012 (202)",""
"1207",1207,"200","1259","2016","PH207xMo007","C","2015_5x6","200_C_1259","6/16/16","Yes","1:00-2:30 PM","32-34 C","200 is really PH207 x Mo012 (202)",""
"1208",1208,"200","1260","2016","PH207xMo007","D","2015_5x6","200_D_1260","6/16/16","Yes","1:00-2:30 PM","32-34 C","200 is really PH207 x Mo012 (202)",""
"1209",1209,"200","1261","2016","PH207xMo007","A","2015_5x6","200_A_1261","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1210",1210,"200","1262","2016","PH207xMo007","B","2015_5x6","200_B_1262","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1211",1211,"200","1263","2016","PH207xMo007","C","2015_5x6","200_C_1263","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1212",1212,"200","1264","2016","PH207xMo007","D","2015_5x6","200_D_1264","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1213",1213,"201","1265","2016","PH207xMo010","A","2015_9x10","201_A_1265","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1214",1214,"201","1266","2016","PH207xMo010","B","2015_9x10","201_B_1266","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1215",1215,"201","1267","2016","PH207xMo010","C","2015_9x10","201_C_1267","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1216",1216,"201","1268","2016","PH207xMo010","D","2015_9x10","201_D_1268","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1217",1217,"201","1269","2016","PH207xMo010","A","2015_9x10","201_A_1269","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1218",1218,"201","1270","2016","PH207xMo010","B","2015_9x10","201_B_1270","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1219",1219,"201","1271","2016","PH207xMo010","C","2015_9x10","201_C_1271","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1220",1220,"201","1272","2016","PH207xMo010","D","2015_9x10","201_D_1272","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1221",1221,"201","1273","2016","PH207xMo010","A","2015_9x10","201_A_1273","6/21/16","No","1:00-1:30PM","29-31 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1222",1222,"201","1274","2016","PH207xMo010","B","2015_9x10","201_B_1274","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1223",1223,"201","1275","2016","PH207xMo010","C","2015_9x10","201_C_1275","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1224",1224,"201","1276","2016","PH207xMo010","D","2015_9x10","201_D_1276","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1225",1225,"202","1277","2016","PH207xMo012","A","2015_12x11","202_A_1277","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1226",1226,"202","1278","2016","PH207xMo012","B","2015_12x11","202_B_1278","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1227",1227,"202","1279","2016","PH207xMo012","C","2015_12x11","202_C_1279","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1228",1228,"202","1280","2016","PH207xMo012","D","2015_12x11","202_D_1280","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1229",1229,"202","1281","2016","PH207xMo012","A","2015_12x11","202_A_1281","6/16/16","Yes","1:00-2:30 PM","32-34 C","202 is really PH207xMo007 (200)",""
"1230",1230,"202","1282","2016","PH207xMo012","B","2015_12x11","202_B_1282","6/16/16","Yes","1:00-2:30 PM","32-34 C","203 is really PH207xMo007 (200)",""
"1231",1231,"202","1283","2016","PH207xMo012","C","2015_12x11","202_C_1283","6/16/16","Yes","1:00-2:30 PM","32-34 C","204 is really PH207xMo007 (200)",""
"1232",1232,"202","1284","2016","PH207xMo012","D","2015_12x11","202_D_1284","6/16/16","Yes","1:00-2:30 PM","32-34 C","205 is really PH207xMo007 (200)",""
"1233",1233,"202","1285","2016","PH207xMo012","A","2015_12x11","202_A_1285","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1234",1234,"202","1286","2016","PH207xMo012","B","2015_12x11","202_B_1286","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1235",1235,"202","1287","2016","PH207xMo012","C","2015_12x11","202_C_1287","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1236",1236,"202","1288","2016","PH207xMo012","D","2015_12x11","202_D_1288","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1237",1237,"203","1289","2016","PH207xMo014","A","2015_13x14","203_A_1289","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1238",1238,"203","1290","2016","PH207xMo014","B","2015_13x14","203_B_1290","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1239",1239,"203","1291","2016","PH207xMo014","C","2015_13x14","203_C_1291","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1240",1240,"203","1292","2016","PH207xMo014","D","2015_13x14","203_D_1292","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1241",1241,"203","1293","2016","PH207xMo014","A","2015_13x14","203_A_1293","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1242",1242,"203","1294","2016","PH207xMo014","B","2015_13x14","203_B_1294","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1243",1243,"203","1295","2016","PH207xMo014","C","2015_13x14","203_C_1295","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1244",1244,"203","1296","2016","PH207xMo014","D","2015_13x14","203_D_1296","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1245",1245,"203","1297","2016","PH207xMo014","A","2015_13x14","203_A_1297","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1246",1246,"203","1298","2016","PH207xMo014","B","2015_13x14","203_B_1298","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1247",1247,"203","1299","2016","PH207xMo014","C","2015_13x14","203_C_1299","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1248",1248,"203","1300","2016","PH207xMo014","D","2015_13x14","203_D_1300","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1249",1249,"204","1301","2016","PH207xMo015","A","2015_16x15","204_A_1301","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1250",1250,"204","1302","2016","PH207xMo015","B","2015_16x15","204_B_1302","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1251",1251,"204","1303","2016","PH207xMo015","C","2015_16x15","204_C_1303","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1252",1252,"204","1304","2016","PH207xMo015","D","2015_16x15","204_D_1304","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1253",1253,"204","1305","2016","PH207xMo015","A","2015_16x15","204_A_1305","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1254",1254,"204","1306","2016","PH207xMo015","B","2015_16x15","204_B_1306","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1255",1255,"204","1307","2016","PH207xMo015","C","2015_16x15","204_C_1307","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1256",1256,"204","1308","2016","PH207xMo015","D","2015_16x15","204_D_1308","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1257",1257,"204","1309","2016","PH207xMo015","A","2015_16x15","204_A_1309","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1258",1258,"204","1310","2016","PH207xMo015","B","2015_16x15","204_B_1310","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1259",1259,"204","1311","2016","PH207xMo015","C","2015_16x15","204_C_1311","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1260",1260,"204","1312","2016","PH207xMo015","D","2015_16x15","204_D_1312","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1261",1261,"205","1313","2016","PH207xMo016","A","2015_17x18","205_A_1313","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1262",1262,"205","1314","2016","PH207xMo016","B","2015_17x18","205_B_1314","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1263",1263,"205","1315","2016","PH207xMo016","C","2015_17x18","205_C_1315","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1264",1264,"205","1316","2016","PH207xMo016","D","2015_17x18","205_D_1316","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1265",1265,"205","1317","2016","PH207xMo016","A","2015_17x18","205_A_1317","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1266",1266,"205","1318","2016","PH207xMo016","B","2015_17x18","205_B_1318","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1267",1267,"205","1319","2016","PH207xMo016","C","2015_17x18","205_C_1319","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1268",1268,"205","1320","2016","PH207xMo016","D","2015_17x18","205_D_1320","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1269",1269,"205","1321","2016","PH207xMo016","A","2015_17x18","205_A_1321","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1270",1270,"205","1322","2016","PH207xMo016","B","2015_17x18","205_B_1322","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1271",1271,"205","1323","2016","PH207xMo016","C","2015_17x18","205_C_1323","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1272",1272,"205","1324","2016","PH207xMo016","D","2015_17x18","205_D_1324","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1273",1273,"206","1325","2016","PH207xMo017","A","2015_20x19","206_A_1325","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1274",1274,"206","1326","2016","PH207xMo017","B","2015_20x19","206_B_1326","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1275",1275,"206","1327","2016","PH207xMo017","C","2015_20x19","206_C_1327","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1276",1276,"206","1328","2016","PH207xMo017","D","2015_20x19","206_D_1328","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1277",1277,"206","1329","2016","PH207xMo017","A","2015_20x19","206_A_1329","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1278",1278,"206","1330","2016","PH207xMo017","B","2015_20x19","206_B_1330","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1279",1279,"206","1331","2016","PH207xMo017","C","2015_20x19","206_C_1331","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1280",1280,"206","1332","2016","PH207xMo017","D","2015_20x19","206_D_1332","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1281",1281,"206","1333","2016","PH207xMo017","A","2015_20x19","206_A_1333","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1282",1282,"206","1334","2016","PH207xMo017","B","2015_20x19","206_B_1334","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1283",1283,"206","1335","2016","PH207xMo017","C","2015_20x19","206_C_1335","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1284",1284,"206","1336","2016","PH207xMo017","D","2015_20x19","206_D_1336","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1285",1285,"207","1337","2016","PH207XMo021","A","2015_21x22","207_A_1337","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1286",1286,"207","1338","2016","PH207XMo021","B","2015_21x22","207_B_1338","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1287",1287,"207","1339","2016","PH207XMo021","C","2015_21x22","207_C_1339","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1288",1288,"207","1340","2016","PH207XMo021","D","2015_21x22","207_D_1340","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1289",1289,"207","1341","2016","PH207XMo021","A","2015_21x22","207_A_1341","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1290",1290,"207","1342","2016","PH207XMo021","B","2015_21x22","207_B_1342","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1291",1291,"207","1343","2016","PH207XMo021","C","2015_21x22","207_C_1343","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1292",1292,"207","1344","2016","PH207XMo021","D","2015_21x22","207_D_1344","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1293",1293,"207","1345","2016","PH207XMo021","A","2015_21x22","207_A_1345","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1294",1294,"207","1346","2016","PH207XMo021","B","2015_21x22","207_B_1346","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1295",1295,"207","1347","2016","PH207XMo021","C","2015_21x22","207_C_1347","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1296",1296,"207","1348","2016","PH207XMo021","D","2015_21x22","207_D_1348","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1297",1297,"208","1349","2016","PH207xMo023","A","2015_25x26","208_A_1349","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1298",1298,"208","1350","2016","PH207xMo023","B","2015_25x26","208_B_1350","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1299",1299,"208","1351","2016","PH207xMo023","C","2015_25x26","208_C_1351","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1300",1300,"208","1352","2016","PH207xMo023","D","2015_25x26","208_D_1352","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1301",1301,"208","1353","2016","PH207xMo023","A","2015_25x26","208_A_1353","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1302",1302,"208","1354","2016","PH207xMo023","B","2015_25x26","208_B_1354","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1303",1303,"208","1355","2016","PH207xMo023","C","2015_25x26","208_C_1355","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1304",1304,"208","1356","2016","PH207xMo023","D","2015_25x26","208_D_1356","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1305",1305,"208","1357","2016","PH207xMo023","A","2015_25x26","208_A_1357","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1306",1306,"208","1358","2016","PH207xMo023","B","2015_25x26","208_B_1358","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1307",1307,"208","1359","2016","PH207xMo023","C","2015_25x26","208_C_1359","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1308",1308,"208","1360","2016","PH207xMo023","D","2015_25x26","208_D_1360","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1309",1309,"209","1361","2016","PH207xMo025","A","2015_29x30","209_A_1361","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1310",1310,"209","1362","2016","PH207xMo025","B","2015_29x30","209_B_1362","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1311",1311,"209","1363","2016","PH207xMo025","C","2015_29x30","209_C_1363","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1312",1312,"209","1364","2016","PH207xMo025","D","2015_29x30","209_D_1364","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1313",1313,"209","1365","2016","PH207xMo025","A","2015_29x30","209_A_1365","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1314",1314,"209","1366","2016","PH207xMo025","B","2015_29x30","209_B_1366","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1315",1315,"209","1367","2016","PH207xMo025","C","2015_29x30","209_C_1367","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1316",1316,"209","1368","2016","PH207xMo025","D","2015_29x30","209_D_1368","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1317",1317,"209","1369","2016","PH207xMo025","A","2015_29x30","209_A_1369","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1318",1318,"209","1370","2016","PH207xMo025","B","2015_29x30","209_B_1370","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1319",1319,"209","1371","2016","PH207xMo025","C","2015_29x30","209_C_1371","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1320",1320,"209","1372","2016","PH207xMo025","D","2015_29x30","209_D_1372","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1321",1321,"210","1373","2016","PH207xMo027","A","2015_32x31","210_A_1373","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1322",1322,"210","1374","2016","PH207xMo027","B","2015_32x31","210_B_1374","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1323",1323,"210","1375","2016","PH207xMo027","C","2015_32x31","210_C_1375","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1324",1324,"210","1376","2016","PH207xMo027","D","2015_32x31","210_D_1376","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1325",1325,"210","1377","2016","PH207xMo027","A","2015_32x31","210_A_1377","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1326",1326,"210","1378","2016","PH207xMo027","B","2015_32x31","210_B_1378","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1327",1327,"210","1379","2016","PH207xMo027","C","2015_32x31","210_C_1379","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1328",1328,"210","1380","2016","PH207xMo027","D","2015_32x31","210_D_1380","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1329",1329,"210","1381","2016","PH207xMo027","A","2015_32x31","210_A_1381","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1330",1330,"210","1382","2016","PH207xMo027","B","2015_32x31","210_B_1382","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1331",1331,"210","1383","2016","PH207xMo027","C","2015_32x31","210_C_1383","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1332",1332,"210","1384","2016","PH207xMo027","D","2015_32x31","210_D_1384","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1333",1333,"211","1385","2016","PH207xMo028","A","2015_33x34","211_A_1385","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1334",1334,"211","1386","2016","PH207xMo028","B","2015_33x34","211_B_1386","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1335",1335,"211","1387","2016","PH207xMo028","C","2015_33x34","211_C_1387","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1336",1336,"211","1388","2016","PH207xMo028","D","2015_33x34","211_D_1388","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1337",1337,"211","1389","2016","PH207xMo028","A","2015_33x34","211_A_1389","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1338",1338,"211","1390","2016","PH207xMo028","B","2015_33x34","211_B_1390","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1339",1339,"211","1391","2016","PH207xMo028","C","2015_33x34","211_C_1391","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1340",1340,"211","1392","2016","PH207xMo028","D","2015_33x34","211_D_1392","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1341",1341,"211","1393","2016","PH207xMo028","A","2015_33x34","211_A_1393","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1342",1342,"211","1394","2016","PH207xMo028","B","2015_33x34","211_B_1394","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1343",1343,"211","1395","2016","PH207xMo028","C","2015_33x34","211_C_1395","6/21/16","No","1:00-1:30PM","29-31 C","",""
