Plot,Sample #,Year,Genotype,Replicate,Derivation,Barcode,Date,RNAlater,Time,Temp. in C,Additional Notes:,info about qPCR at ARQ
219,1490,2016,PH207xMo052,B,2015_65x66,219_B_1490,6/21/16,No,1:00-1:30PM,29-31 C,,
219,1491,2016,PH207xMo052,C,2015_65x66,219_C_1491,6/21/16,No,1:00-1:30PM,29-31 C,,
219,1492,2016,PH207xMo052,D,2015_65x66,219_D_1492,6/21/16,No,1:00-1:30PM,29-31 C,,
220,1493,2016,PH207xMo054,A,2015_68x67,220_A_1493,6/11/16,No,1:00-3:00 PM,30-34 C,,
220,1494,2016,PH207xMo054,B,2015_68x68,220_B_1494,6/11/16,No,1:00-3:00 PM,30-34 C,,
220,1495,2016,PH207xMo054,C,2015_68x69,220_C_1495,6/11/16,No,1:00-3:00 PM,30-34 C,,
220,1496,2016,PH207xMo054,D,2015_68x70,220_D_1496,6/11/16,No,1:00-3:00 PM,30-34 C,,
220,1497,2016,PH207xMo054,A,2015_68x67,220_A_1497,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
220,1498,2016,PH207xMo054,B,2015_68x68,220_B_1498,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
220,1499,2016,PH207xMo054,C,2015_68x69,220_C_1499,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
220,1500,2016,PH207xMo054,D,2015_68x70,220_D_1500,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
220,1501,2016,PH207xMo054,A,2015_68x67,220_A_1501,6/21/16,No,1:00-1:30PM,29-31 C,,
220,1502,2016,PH207xMo054,B,2015_68x68,220_B_1502,6/21/16,No,1:00-1:30PM,29-31 C,,
220,1503,2016,PH207xMo054,C,2015_68x69,220_C_1503,6/21/16,No,1:00-1:30PM,29-31 C,,
220,1504,2016,PH207xMo054,D,2015_68x70,220_D_1504,6/21/16,No,1:00-1:30PM,29-31 C,,
221,1505,2016,PH207xMo055,A,2015_69x70,221_A_1505,6/11/16,No,1:00-3:00 PM,30-34 C,,
221,1506,2016,PH207xMo055,B,2015_69x70,221_B_1506,6/11/16,No,1:00-3:00 PM,30-34 C,,
221,1507,2016,PH207xMo055,C,2015_69x70,221_C_1507,6/11/16,No,1:00-3:00 PM,30-34 C,,
221,1508,2016,PH207xMo055,D,2015_69x70,221_D_1508,6/11/16,No,1:00-3:00 PM,30-34 C,,
221,1509,2016,PH207xMo055,A,2015_69x70,221_A_1509,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
221,1510,2016,PH207xMo055,B,2015_69x70,221_B_1510,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
221,1511,2016,PH207xMo055,C,2015_69x70,221_C_1511,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
221,1512,2016,PH207xMo055,D,2015_69x70,221_D_1512,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
221,1513,2016,PH207xMo055,A,2015_69x70,221_A_1513,6/21/16,No,1:00-1:30PM,29-31 C,,
221,1514,2016,PH207xMo055,B,2015_69x70,221_B_1514,6/21/16,No,1:00-1:30PM,29-31 C,,
221,1515,2016,PH207xMo055,C,2015_69x70,221_C_1515,6/21/16,No,1:00-1:30PM,29-31 C,,
221,1516,2016,PH207xMo055,D,2015_69x70,221_D_1516,6/21/16,No,1:00-1:30PM,29-31 C,,
222,1517,2016,PH207xMo061,A,2015_77x78,222_A_1517,6/11/16,No,1:00-3:00 PM,30-34 C,,
222,1518,2016,PH207xMo061,B,2015_77x78,222_B_1518,6/11/16,No,1:00-3:00 PM,30-34 C,,
222,1519,2016,PH207xMo061,C,2015_77x78,222_C_1519,6/11/16,No,1:00-3:00 PM,30-34 C,,
222,1520,2016,PH207xMo061,D,2015_77x78,222_D_1520,6/11/16,No,1:00-3:00 PM,30-34 C,,
222,1521,2016,PH207xMo061,A,2015_77x78,222_A_1521,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
222,1522,2016,PH207xMo061,B,2015_77x78,222_B_1522,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
222,1523,2016,PH207xMo061,C,2015_77x78,222_C_1523,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
222,1524,2016,PH207xMo061,D,2015_77x78,222_D_1524,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
222,1525,2016,PH207xMo061,A,2015_77x78,222_A_1525,6/21/16,No,1:00-1:30PM,29-31 C,,
222,1526,2016,PH207xMo061,B,2015_77x78,222_B_1526,6/21/16,No,1:00-1:30PM,29-31 C,,
222,1527,2016,PH207xMo061,C,2015_77x78,222_C_1527,6/21/16,No,1:00-1:30PM,29-31 C,,
222,1528,2016,PH207xMo061,D,2015_77x78,222_D_1528,6/21/16,No,1:00-1:30PM,29-31 C,,
223,1529,2016,PH207xMo63,A,2015_80x79,223_A_1529,6/11/16,No,1:00-3:00 PM,30-34 C,,
223,1530,2016,PH207xMo63,B,2015_80x79,223_B_1530,6/11/16,No,1:00-3:00 PM,30-34 C,,
223,1531,2016,PH207xMo63,C,2015_80x79,223_C_1531,6/11/16,No,1:00-3:00 PM,30-34 C,,
223,1532,2016,PH207xMo63,D,2015_80x79,223_D_1532,6/11/16,No,1:00-3:00 PM,30-34 C,,
223,1533,2016,PH207xMo63,A,2015_80x79,223_A_1533,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
223,1534,2016,PH207xMo63,B,2015_80x79,223_B_1534,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
223,1535,2016,PH207xMo63,C,2015_80x79,223_C_1535,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
223,1536,2016,PH207xMo63,D,2015_80x79,223_D_1536,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
223,1537,2016,PH207xMo63,A,2015_80x79,223_A_1537,6/21/16,No,1:00-1:30PM,29-31 C,,
223,1538,2016,PH207xMo63,B,2015_80x79,223_B_1538,6/21/16,No,1:00-1:30PM,29-31 C,,
223,1539,2016,PH207xMo63,C,2015_80x79,223_C_1539,6/21/16,No,1:00-1:30PM,29-31 C,,
223,1540,2016,PH207xMo63,D,2015_80x79,223_D_1540,6/21/16,No,1:00-1:30PM,29-31 C,,
224,1541,2016,PH207xMo74,A,2015_85x86,224_A_1541,6/11/16,No,1:00-3:00 PM,30-34 C,,
224,1542,2016,PH207xMo74,B,2015_85x86,224_B_1542,6/11/16,No,1:00-3:00 PM,30-34 C,,
224,1543,2016,PH207xMo74,C,2015_85x86,224_C_1543,6/11/16,No,1:00-3:00 PM,30-34 C,,
224,1544,2016,PH207xMo74,D,2015_85x86,224_D_1544,6/11/16,No,1:00-3:00 PM,30-34 C,,
224,1545,2016,PH207xMo74,A,2015_85x86,224_A_1545,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
224,1546,2016,PH207xMo74,B,2015_85x86,224_B_1546,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
224,1547,2016,PH207xMo74,C,2015_85x86,224_C_1547,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
224,1548,2016,PH207xMo74,D,2015_85x86,224_D_1548,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
224,1549,2016,PH207xMo74,A,2015_85x86,224_A_1549,6/21/16,No,1:00-1:30PM,29-31 C,,
224,1550,2016,PH207xMo74,B,2015_85x86,224_B_1550,6/21/16,No,1:00-1:30PM,29-31 C,,
224,1551,2016,PH207xMo74,C,2015_85x86,224_C_1551,6/21/16,No,1:00-1:30PM,29-31 C,,
224,1552,2016,PH207xMo74,D,2015_85x86,224_D_1552,6/21/16,No,1:00-1:30PM,29-31 C,,
225,1553,2016,PH207xMo262,A,2015_93x94,225_A_1553,6/11/16,No,1:00-3:00 PM,30-34 C,,
225,1554,2016,PH207xMo262,B,2015_93x95,225_B_1554,6/11/16,No,1:00-3:00 PM,30-34 C,,
225,1555,2016,PH207xMo262,C,2015_93x96,225_C_1555,6/11/16,No,1:00-3:00 PM,30-34 C,,
225,1556,2016,PH207xMo262,D,2015_93x97,225_D_1556,6/11/16,No,1:00-3:00 PM,30-34 C,,
225,1557,2016,PH207xMo262,A,2015_93x94,225_A_1557,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
225,1558,2016,PH207xMo262,B,2015_93x95,225_B_1558,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
225,1559,2016,PH207xMo262,C,2015_93x96,225_C_1559,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
225,1560,2016,PH207xMo262,D,2015_93x97,225_D_1560,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
225,1561,2016,PH207xMo262,A,2015_93x94,225_A_1561,6/21/16,No,1:00-1:30PM,29-31 C,,
225,1562,2016,PH207xMo262,B,2015_93x95,225_B_1562,6/21/16,No,1:00-1:30PM,29-31 C,,
225,1563,2016,PH207xMo262,C,2015_93x96,225_C_1563,6/21/16,No,1:00-1:30PM,29-31 C,,
225,1564,2016,PH207xMo262,D,2015_93x97,225_D_1564,6/21/16,No,1:00-1:30PM,29-31 C,,
226,1565,2016,PH207xMo265,A,2015_97x98,226_A_1565,6/11/16,No,1:00-3:00 PM,30-34 C,,
226,1566,2016,PH207xMo265,B,2015_97x98,226_B_1566,6/11/16,No,1:00-3:00 PM,30-34 C,,
226,1567,2016,PH207xMo265,C,2015_97x98,226_C_1567,6/11/16,No,1:00-3:00 PM,30-34 C,,
226,1568,2016,PH207xMo265,D,2015_97x98,226_D_1568,6/11/16,No,1:00-3:00 PM,30-34 C,,
226,1569,2016,PH207xMo265,A,2015_97x98,226_A_1569,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
226,1570,2016,PH207xMo265,B,2015_97x98,226_B_1570,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
226,1571,2016,PH207xMo265,C,2015_97x98,226_C_1571,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
226,1572,2016,PH207xMo265,D,2015_97x98,226_D_1572,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
226,1573,2016,PH207xMo265,A,2015_97x98,226_A_1573,6/21/16,No,1:00-1:30PM,29-31 C,,
226,1574,2016,PH207xMo265,B,2015_97x98,226_B_1574,6/21/16,No,1:00-1:30PM,29-31 C,,
226,1575,2016,PH207xMo265,C,2015_97x98,226_C_1575,6/21/16,No,1:00-1:30PM,29-31 C,,
226,1576,2016,PH207xMo265,D,2015_97x98,226_D_1576,6/21/16,No,1:00-1:30PM,29-31 C,,
227,1577,2016,PH207xMo266,A,2015_100x99,227_A_1577,6/11/16,No,1:00-3:00 PM,30-34 C,,
227,1578,2016,PH207xMo266,B,2015_100x99,227_B_1578,6/11/16,No,1:00-3:00 PM,30-34 C,,
227,1579,2016,PH207xMo266,C,2015_100x99,227_C_1579,6/11/16,No,1:00-3:00 PM,30-34 C,,
227,1580,2016,PH207xMo266,D,2015_100x99,227_D_1580,6/11/16,No,1:00-3:00 PM,30-34 C,,
227,1581,2016,PH207xMo266,A,2015_100x99,227_A_1581,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
227,1582,2016,PH207xMo266,B,2015_100x99,227_B_1582,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
227,1583,2016,PH207xMo266,C,2015_100x99,227_C_1583,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
227,1584,2016,PH207xMo266,D,2015_100x99,227_D_1584,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
227,1585,2016,PH207xMo266,A,2015_100x99,227_A_1585,6/21/16,No,1:00-1:30PM,29-31 C,,
227,1586,2016,PH207xMo266,B,2015_100x99,227_B_1586,6/21/16,No,1:00-1:30PM,29-31 C,,
227,1587,2016,PH207xMo266,C,2015_100x99,227_C_1587,6/21/16,No,1:00-1:30PM,29-31 C,,
227,1588,2016,PH207xMo266,D,2015_100x99,227_D_1588,6/21/16,No,1:00-1:30PM,29-31 C,,
228,1589,2016,PH207xMo267,A,2015_101x102,228_A_1589,6/11/16,No,1:00-3:00 PM,30-34 C,,
228,1590,2016,PH207xMo267,B,2015_101x102,228_B_1590,6/11/16,No,1:00-3:00 PM,30-34 C,,
228,1591,2016,PH207xMo267,C,2015_101x102,228_C_1591,6/11/16,No,1:00-3:00 PM,30-34 C,,
228,1592,2016,PH207xMo267,D,2015_101x102,228_D_1592,6/11/16,No,1:00-3:00 PM,30-34 C,,
228,1593,2016,PH207xMo267,A,2015_101x102,228_A_1593,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
228,1594,2016,PH207xMo267,B,2015_101x102,228_B_1594,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
228,1595,2016,PH207xMo267,C,2015_101x102,228_C_1595,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
228,1596,2016,PH207xMo267,D,2015_101x102,228_D_1596,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
228,1597,2016,PH207xMo267,A,2015_101x102,228_A_1597,6/21/16,No,1:00-1:30PM,29-31 C,,
228,1598,2016,PH207xMo267,B,2015_101x102,228_B_1598,6/21/16,No,1:00-1:30PM,29-31 C,,
228,1599,2016,PH207xMo267,C,2015_101x102,228_C_1599,6/21/16,No,1:00-1:30PM,29-31 C,,
228,1600,2016,PH207xMo267,D,2015_101x102,228_D_1600,6/21/16,No,1:00-1:30PM,29-31 C,,
229,1601,2016,PH207xMo269,A,2015_104x103,229_A_1601,6/11/16,No,1:00-3:00 PM,30-34 C,,
229,1602,2016,PH207xMo269,B,2015_104x103,229_B_1602,6/11/16,No,1:00-3:00 PM,30-34 C,,
229,1603,2016,PH207xMo269,C,2015_104x103,229_C_1603,6/11/16,No,1:00-3:00 PM,30-34 C,,
229,1604,2016,PH207xMo269,D,2015_104x103,229_D_1604,6/11/16,No,1:00-3:00 PM,30-34 C,,
229,1605,2016,PH207xMo269,A,2015_104x103,229_A_1605,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
229,1606,2016,PH207xMo269,B,2015_104x103,229_B_1606,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
229,1607,2016,PH207xMo269,C,2015_104x103,229_C_1607,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
229,1608,2016,PH207xMo269,D,2015_104x103,229_D_1608,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
229,1609,2016,PH207xMo269,A,2015_104x103,229_A_1609,6/21/16,No,1:00-1:30PM,29-31 C,,
229,1610,2016,PH207xMo269,B,2015_104x103,229_B_1610,6/21/16,No,1:00-1:30PM,29-31 C,,
229,1611,2016,PH207xMo269,C,2015_104x103,229_C_1611,6/21/16,No,1:00-1:30PM,29-31 C,,
229,1612,2016,PH207xMo269,D,2015_104x103,229_D_1612,6/21/16,No,1:00-1:30PM,29-31 C,,
230,1613,2016,PH207xMo272,A,2015_205x106,230_A_1613,6/11/16,No,1:00-3:00 PM,30-34 C,,
230,1614,2016,PH207xMo272,B,2015_205x106,230_B_1614,6/11/16,No,1:00-3:00 PM,30-34 C,,
230,1615,2016,PH207xMo272,C,2015_205x106,230_C_1615,6/11/16,No,1:00-3:00 PM,30-34 C,,
230,1616,2016,PH207xMo272,D,2015_205x106,230_D_1616,6/11/16,No,1:00-3:00 PM,30-34 C,,
230,1617,2016,PH207xMo272,A,2015_205x106,230_A_1617,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
230,1618,2016,PH207xMo272,B,2015_205x106,230_B_1618,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
230,1619,2016,PH207xMo272,C,2015_205x106,230_C_1619,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
230,1620,2016,PH207xMo272,D,2015_205x106,230_D_1620,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
230,1621,2016,PH207xMo272,A,2015_205x106,230_A_1621,6/21/16,No,1:00-1:30PM,29-31 C,,
230,1622,2016,PH207xMo272,B,2015_205x106,230_B_1622,6/21/16,No,1:00-1:30PM,29-31 C,,
230,1623,2016,PH207xMo272,C,2015_205x106,230_C_1623,6/21/16,No,1:00-1:30PM,29-31 C,,
230,1624,2016,PH207xMo272,D,2015_205x106,230_D_1624,6/21/16,No,1:00-1:30PM,29-31 C,,
231,1625,2016,PH207xMo276,A,2015_109x110,231_A_1625,6/11/16,No,1:00-3:00 PM,30-34 C,,
231,1626,2016,PH207xMo276,B,2015_109x110,231_B_1626,6/11/16,No,1:00-3:00 PM,30-34 C,,
231,1627,2016,PH207xMo276,C,2015_109x110,231_C_1627,6/11/16,No,1:00-3:00 PM,30-34 C,,
231,1628,2016,PH207xMo276,D,2015_109x110,231_D_1628,6/11/16,No,1:00-3:00 PM,30-34 C,,
231,1629,2016,PH207xMo276,A,2015_109x110,231_A_1629,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
231,1630,2016,PH207xMo276,B,2015_109x110,231_B_1630,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
231,1631,2016,PH207xMo276,C,2015_109x110,231_C_1631,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
231,1632,2016,PH207xMo276,D,2015_109x110,231_D_1632,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
231,1633,2016,PH207xMo276,A,2015_109x110,231_A_1633,6/21/16,No,1:00-1:30PM,29-31 C,,
231,1634,2016,PH207xMo276,B,2015_109x110,231_B_1634,6/21/16,No,1:00-1:30PM,29-31 C,,
231,1635,2016,PH207xMo276,C,2015_109x110,231_C_1635,6/21/16,No,1:00-1:30PM,29-31 C,,
231,1636,2016,PH207xMo276,D,2015_109x110,231_D_1636,6/21/16,No,1:00-1:30PM,29-31 C,,
232,1637,2016,PH207xMo284,A,2015_113x114,232_A_1637,6/11/16,No,1:00-3:00 PM,30-34 C,,
232,1638,2016,PH207xMo284,B,2015_113x114,232_B_1638,6/11/16,No,1:00-3:00 PM,30-34 C,,
232,1639,2016,PH207xMo284,C,2015_113x114,232_C_1639,6/11/16,No,1:00-3:00 PM,30-34 C,,
232,1640,2016,PH207xMo284,D,2015_113x114,232_D_1640,6/11/16,No,1:00-3:00 PM,30-34 C,,
232,1641,2016,PH207xMo284,A,2015_113x114,232_A_1641,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
232,1642,2016,PH207xMo284,B,2015_113x114,232_B_1642,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
232,1643,2016,PH207xMo284,C,2015_113x114,232_C_1643,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
232,1644,2016,PH207xMo284,D,2015_113x114,232_D_1644,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
232,1645,2016,PH207xMo284,A,2015_113x114,232_A_1645,6/21/16,No,1:00-1:30PM,29-31 C,,
232,1646,2016,PH207xMo284,B,2015_113x114,232_B_1646,6/21/16,No,1:00-1:30PM,29-31 C,,
232,1647,2016,PH207xMo284,C,2015_113x114,232_C_1647,6/21/16,No,1:00-1:30PM,29-31 C,,
232,1648,2016,PH207xMo284,D,2015_113x114,232_D_1648,6/21/16,No,1:00-1:30PM,29-31 C,,
233,1649,2016,PH207xMo288,A,2015_117x118,233_A_1649,6/11/16,No,1:00-3:00 PM,30-34 C,,
233,1650,2016,PH207xMo288,B,2015_117x118,233_B_1650,6/11/16,No,1:00-3:00 PM,30-34 C,,
233,1651,2016,PH207xMo288,C,2015_117x118,233_C_1651,6/11/16,No,1:00-3:00 PM,30-34 C,,
233,1652,2016,PH207xMo288,D,2015_117x118,233_D_1652,6/11/16,No,1:00-3:00 PM,30-34 C,,
233,1653,2016,PH207xMo288,A,2015_117x118,233_A_1653,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
233,1654,2016,PH207xMo288,B,2015_117x118,233_B_1654,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
233,1655,2016,PH207xMo288,C,2015_117x118,233_C_1655,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
233,1656,2016,PH207xMo288,D,2015_117x118,233_D_1656,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
233,1657,2016,PH207xMo288,A,2015_117x118,233_A_1657,6/21/16,No,1:00-1:30PM,29-31 C,,
233,1658,2016,PH207xMo288,B,2015_117x118,233_B_1658,6/21/16,No,1:00-1:30PM,29-31 C,,
233,1659,2016,PH207xMo288,C,2015_117x118,233_C_1659,6/21/16,No,1:00-1:30PM,29-31 C,,
233,1660,2016,PH207xMo288,D,2015_117x118,233_D_1660,6/21/16,No,1:00-1:30PM,29-31 C,,
234,1661,2016,PH207xMo298,A,2015_124x123,234_A_1661,6/11/16,No,1:00-3:00 PM,30-34 C,,
234,1662,2016,PH207xMo298,B,2015_124x123,234_B_1662,6/11/16,No,1:00-3:00 PM,30-34 C,,
234,1663,2016,PH207xMo298,C,2015_124x123,234_C_1663,6/11/16,No,1:00-3:00 PM,30-34 C,,
234,1664,2016,PH207xMo298,D,2015_124x123,234_D_1664,6/11/16,No,1:00-3:00 PM,30-34 C,,
234,1665,2016,PH207xMo298,A,2015_124x123,234_A_1665,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
234,1666,2016,PH207xMo298,B,2015_124x123,234_B_1666,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
234,1667,2016,PH207xMo298,C,2015_124x123,234_C_1667,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
234,1668,2016,PH207xMo298,D,2015_124x123,234_D_1668,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
234,1669,2016,PH207xMo298,A,2015_124x123,234_A_1669,6/21/16,No,1:00-1:30PM,29-31 C,,
234,1670,2016,PH207xMo298,B,2015_124x123,234_B_1670,6/21/16,No,1:00-1:30PM,29-31 C,,
234,1671,2016,PH207xMo298,C,2015_124x123,234_C_1671,6/21/16,No,1:00-1:30PM,29-31 C,,
234,1672,2016,PH207xMo298,D,2015_124x123,234_D_1672,6/21/16,No,1:00-1:30PM,29-31 C,,
235,1673,2016,PH207xMo309,A,2015_125x126,235_A_1673,6/11/16,No,1:00-3:00 PM,30-34 C,,
235,1674,2016,PH207xMo309,B,2015_125x126,235_B_1674,6/11/16,No,1:00-3:00 PM,30-34 C,,
235,1675,2016,PH207xMo309,C,2015_125x126,235_C_1675,6/11/16,No,1:00-3:00 PM,30-34 C,,
235,1676,2016,PH207xMo309,D,2015_125x126,235_D_1676,6/11/16,No,1:00-3:00 PM,30-34 C,,
235,1677,2016,PH207xMo309,A,2015_125x126,235_A_1677,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
235,1678,2016,PH207xMo309,B,2015_125x126,235_B_1678,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
235,1679,2016,PH207xMo309,C,2015_125x126,235_C_1679,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
235,1680,2016,PH207xMo309,D,2015_125x126,235_D_1680,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
235,1681,2016,PH207xMo309,A,2015_125x126,235_A_1681,6/21/16,No,1:00-1:30 PM,29-31 C,,
235,1682,2016,PH207xMo309,B,2015_125x126,235_B_1682,6/21/16,No,1:00-1:30 PM,29-31 C,,
235,1683,2016,PH207xMo309,C,2015_125x126,235_C_1683,6/21/16,No,1:00-1:30 PM,29-31 C,,
235,1684,2016,PH207xMo309,D,2015_125x126,235_D_1684,6/21/16,No,1:00-1:30 PM,29-31 C,,
236,1685,2016,PH207xMo311,A,2015_129x130,236_A_1685,6/11/16,No,1:00-3:00 PM,30-34 C,,
236,1686,2016,PH207xMo311,B,2015_129x130,236_B_1686,6/11/16,No,1:00-3:00 PM,30-34 C,,
236,1687,2016,PH207xMo311,C,2015_129x130,236_C_1687,6/11/16,No,1:00-3:00 PM,30-34 C,,
236,1688,2016,PH207xMo311,D,2015_129x130,236_D_1688,6/11/16,No,1:00-3:00 PM,30-34 C,,
236,1689,2016,PH207xMo311,A,2015_129x130,236_A_1689,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
236,1690,2016,PH207xMo311,B,2015_129x130,236_B_1690,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
236,1691,2016,PH207xMo311,C,2015_129x130,236_C_1691,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
236,1692,2016,PH207xMo311,D,2015_129x130,236_D_1692,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
236,1693,2016,PH207xMo311,A,2015_129x130,236_A_1693,6/21/16,No,1:00-3:00 PM,29-31 C,,
236,1694,2016,PH207xMo311,B,2015_129x130,236_B_1694,6/21/16,No,1:00-3:00 PM,29-31 C,,
236,1695,2016,PH207xMo311,C,2015_129x130,236_C_1695,6/21/16,No,1:00-3:00 PM,29-31 C,,
236,1696,2016,PH207xMo311,D,2015_129x130,236_D_1696,6/21/16,No,1:00-3:00 PM,29-31 C,,
237,1697,2016,PH207xMo317,A,2015_133x134,237_A_1697,6/11/16,No,1:00-3:00 PM,30-34 C,,
237,1698,2016,PH207xMo317,B,2015_133x134,237_B_1698,6/11/16,No,1:00-3:00 PM,30-34 C,,
237,1699,2016,PH207xMo317,C,2015_133x134,237_C_1699,6/11/16,No,1:00-3:00 PM,30-34 C,,
237,1700,2016,PH207xMo317,D,2015_133x134,237_D_1700,6/11/16,No,1:00-3:00 PM,30-34 C,,
237,1701,2016,PH207xMo317,A,2015_133x134,237_A_1701,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
237,1702,2016,PH207xMo317,B,2015_133x134,237_B_1702,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
237,1703,2016,PH207xMo317,C,2015_133x134,237_C_1703,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
237,1704,2016,PH207xMo317,D,2015_133x134,237_D_1704,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
237,1705,2016,PH207xMo317,A,2015_133x134,237_A_1705,6/21/16,No,1:00-1:30PM,29-31 C,,
237,1706,2016,PH207xMo317,B,2015_133x134,237_B_1706,6/21/16,No,1:00-1:30PM,29-31 C,,
237,1707,2016,PH207xMo317,C,2015_133x134,237_C_1707,6/21/16,No,1:00-1:30PM,29-31 C,,
237,1708,2016,PH207xMo317,D,2015_133x134,237_D_1708,6/21/16,No,1:00-1:30PM,29-31 C,,
238,1709,2016,PH207xMo323,A,2015_140x139,238_A_1709,6/11/16,No,1:00-3:00 PM,30-34 C,,
238,1710,2016,PH207xMo323,B,2015_140x139,238_B_1710,6/11/16,No,1:00-3:00 PM,30-34 C,,
238,1711,2016,PH207xMo323,C,2015_140x139,238_C_1711,6/11/16,No,1:00-3:00 PM,30-34 C,,
238,1712,2016,PH207xMo323,D,2015_140x139,238_D_1712,6/11/16,No,1:00-3:00 PM,30-34 C,,
238,1713,2016,PH207xMo323,A,2015_140x139,238_A_1713,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
238,1714,2016,PH207xMo323,B,2015_140x139,238_B_1714,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
238,1715,2016,PH207xMo323,C,2015_140x139,238_C_1715,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
238,1716,2016,PH207xMo323,D,2015_140x139,238_D_1716,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
